plant_growth_med_enum	sand	sand	
plant_growth_med_enum	soil	soil	
plant_growth_med_enum	vermiculite	vermiculite	
plant_growth_med_enum	water	water	
plant_growth_med_enum			
plant_reprod_crop_enum	plant cutting	plant_cutting	
plant_reprod_crop_enum	pregerminated seed	pregerminated_seed	
plant_reprod_crop_enum	ratoon	ratoon	
plant_reprod_crop_enum	seed	seed	
plant_reprod_crop_enum	seedling	seedling	
plant_reprod_crop_enum	whole mature plant	whole_mature_plant	
plant_reprod_crop_enum			
plant_sex_enum	Androdioecious	androdioecious	
plant_sex_enum	Androecious	androecious	
plant_sex_enum	Androgynomonoecious	androgynomonoecious	
plant_sex_enum	Androgynous	androgynous	
plant_sex_enum	Andromonoecious	andromonoecious	
plant_sex_enum	Bisexual	bisexual	
plant_sex_enum	Dichogamous	dichogamous	
plant_sex_enum	Diclinous	diclinous	
plant_sex_enum	Dioecious	dioecious	
plant_sex_enum	Gynodioecious	gynodioecious	
plant_sex_enum	Gynoecious	gynoecious	
plant_sex_enum	Gynomonoecious	gynomonoecious	
plant_sex_enum	Hermaphroditic	hermaphroditic	
plant_sex_enum	Imperfect	imperfect	
plant_sex_enum	Monoclinous	monoclinous	
plant_sex_enum	Monoecious	monoecious	
plant_sex_enum	Perfect	perfect	
plant_sex_enum	Polygamodioecious	polygamodioecious	
plant_sex_enum	Polygamomonoecious	polygamomonoecious	
plant_sex_enum	Polygamous	polygamous	
plant_sex_enum	Protandrous	protandrous	
plant_sex_enum	Protogynous	protogynous	
plant_sex_enum	Subandroecious	subandroecious	
plant_sex_enum	Subdioecious	subdioecious	
plant_sex_enum	Subgynoecious	subgynoecious	
plant_sex_enum	Synoecious	synoecious	
plant_sex_enum	Trimonoecious	trimonoecious	
plant_sex_enum	Trioecious	trioecious	
plant_sex_enum	Unisexual	unisexual	
plant_sex_enum			
pred_genome_struc_enum	non-segmented	non_segmented	
pred_genome_struc_enum	segmented	segmented	
pred_genome_struc_enum	undetermined	undetermined	
pred_genome_struc_enum			
pred_genome_type_enum	DNA	dna	
pred_genome_type_enum	dsDNA	dsdna	
pred_genome_type_enum	dsRNA	dsrna	
pred_genome_type_enum	mixed	mixed	
pred_genome_type_enum	RNA	rna	
pred_genome_type_enum	ssDNA	ssdna	
pred_genome_type_enum	ssRNA	ssrna	
pred_genome_type_enum	ssRNA (-)	ssrna_neg	
pred_genome_type_enum	ssRNA (+)	ssrna_pos	
pred_genome_type_enum	uncharacterized	uncharacterized	
pred_genome_type_enum			
pres_animal_insect_enum	cat	cat	
pres_animal_insect_enum	dog	dog	
pres_animal_insect_enum	other;{integer}	other_integer	
pres_animal_insect_enum	rodent	rodent	
pres_animal_insect_enum	snake	snake	
pres_animal_insect_enum			
profile_position_enum	backslope	backslope	
profile_position_enum	footslope	footslope	
profile_position_enum	shoulder	shoulder	
profile_position_enum	summit	summit	
profile_position_enum	toeslope	toeslope	
profile_position_enum			
quad_pos_enum	East side	east_side	
quad_pos_enum	North side	north_side	
quad_pos_enum	South side	south_side	
quad_pos_enum	West side	west_side	
quad_pos_enum			
rel_samp_loc_enum	center of car	center_of_car	
rel_samp_loc_enum	edge of car	edge_of_car	
rel_samp_loc_enum	under a seat	under_a_seat	
rel_samp_loc_enum			
rel_to_oxygen_enum	aerobe	aerobe	
rel_to_oxygen_enum	anaerobe	anaerobe	
rel_to_oxygen_enum	facultative	facultative	
rel_to_oxygen_enum	microaerophilic	microaerophilic	
rel_to_oxygen_enum	microanaerobe	microanaerobe	
rel_to_oxygen_enum	obligate aerobe	obligate_aerobe	
rel_to_oxygen_enum	obligate anaerobe	obligate_anaerobe	
rel_to_oxygen_enum			
room_condt_enum	damaged	damaged	
room_condt_enum	needs repair	needs_repair	
room_condt_enum	new	new	
room_condt_enum	rupture	rupture	
room_condt_enum	visible signs of mold/mildew	visible_signs_of_mold_mildew	
room_condt_enum	visible wear	visible_wear	
room_condt_enum			
room_connected_enum	attic	attic	
room_connected_enum	bathroom	bathroom	
room_connected_enum	closet	closet	
room_connected_enum	conference room	conference_room	
room_connected_enum	elevator	elevator	
room_connected_enum	examining room	examining_room	
room_connected_enum	hallway	hallway	
room_connected_enum	kitchen	kitchen	
room_connected_enum	mail room	mail_room	
room_connected_enum	office	office	
room_connected_enum	stairwell	stairwell	
room_connected_enum			
room_loc_enum	corner room	corner_room	
room_loc_enum	exterior wall	exterior_wall	
room_loc_enum	interior room	interior_room	
room_loc_enum			
room_samp_pos_enum	center	center	
room_samp_pos_enum	east corner	east_corner	
room_samp_pos_enum	north corner	north_corner	
room_samp_pos_enum	northeast corner	northeast_corner	
room_samp_pos_enum	northwest corner	northwest_corner	
room_samp_pos_enum	south corner	south_corner	
room_samp_pos_enum	southeast corner	southeast_corner	
room_samp_pos_enum	southwest corner	southwest_corner	
room_samp_pos_enum	west corner	west_corner	
room_samp_pos_enum			
room_type_enum	attic	attic	
room_type_enum	auditorium	auditorium	
room_type_enum	bathroom	bathroom	
room_type_enum	cafe	cafe	
room_type_enum	closet	closet	
room_type_enum	conference room	conference_room	
room_type_enum	data center	data_center	
room_type_enum	elevator	elevator	
room_type_enum	examining room	examining_room	
room_type_enum	gymnasium	gymnasium	
room_type_enum	hallway	hallway	
room_type_enum	kitchen	kitchen	
room_type_enum	laboratory_dry	laboratory_dry	
room_type_enum	laboratory_wet	laboratory_wet	
room_type_enum	lobby	lobby	
room_type_enum	lockers	lockers	
room_type_enum	mail room	mail_room	
room_type_enum	mechanical or electrical room	mechanical_or_electrical_room	
room_type_enum	natatorium	natatorium	
room_type_enum	open office	open_office	
room_type_enum	private office	private_office	
room_type_enum	",restroom"	restroom	
room_type_enum	stairwell	stairwell	
room_type_enum	vestibule	vestibule	
room_type_enum	warehouse	warehouse	
room_type_enum			
route_transmission_enum	environmental:faecal-oral	environmental_faecal_oral	
route_transmission_enum	transplacental	transplacental	
route_transmission_enum	vector-borne:vector penetration	vector_borne_vector_penetration	
route_transmission_enum			
samp_capt_status_enum	active surveillance in response to an outbreak	active_surveillance_in_response_to_an_outbreak	
samp_capt_status_enum	active surveillance not initiated by an outbreak	active_surveillance_not_initiated_by_an_outbreak	
samp_capt_status_enum	farm sample	farm_sample	
samp_capt_status_enum	market sample	market_sample	
samp_capt_status_enum	other	other	
samp_capt_status_enum			
samp_collect_point_enum	drilling rig	drilling_rig	
samp_collect_point_enum	other	other	
samp_collect_point_enum	separator	separator	
samp_collect_point_enum	storage tank	storage_tank	
samp_collect_point_enum	test well	test_well	
samp_collect_point_enum	well	well	
samp_collect_point_enum	wellhead	wellhead	
samp_collect_point_enum			
samp_dis_stage_enum	dissemination	dissemination	
samp_dis_stage_enum	growth and reproduction	growth_and_reproduction	
samp_dis_stage_enum	infection	infection	
samp_dis_stage_enum	inoculation	inoculation	
samp_dis_stage_enum	other	other	
samp_dis_stage_enum	penetration	penetration	
samp_dis_stage_enum			
samp_floor_enum	basement	basement	
samp_floor_enum	lobby	lobby	
samp_floor_enum	1st floor	x_1st_floor	
samp_floor_enum	2nd floor	x_2nd_floor	
samp_floor_enum			
samp_loc_condition_enum	damaged	damaged	
samp_loc_condition_enum	new	new	
samp_loc_condition_enum	rupture	rupture	
samp_loc_condition_enum	visible signs of mold-mildew	visible_signs_of_mold_mildew	
samp_loc_condition_enum	visible weariness repair	visible_weariness_repair	
samp_loc_condition_enum			
samp_md_enum	DF	df	
samp_md_enum	KB	kb	
samp_md_enum	MSL	msl	
samp_md_enum	other	other	
samp_md_enum	RT	rt	
samp_md_enum			
samp_purpose_enum	active surveillance in response to an outbreak	active_surveillance_in_response_to_an_outbreak	
samp_purpose_enum	active surveillance not initiated by an outbreak	active_surveillance_not_initiated_by_an_outbreak	
samp_purpose_enum	clinical trial	clinical_trial	
samp_purpose_enum	cluster investigation	cluster_investigation	
samp_purpose_enum	environmental assessment	environmental_assessment	
samp_purpose_enum	farm sample	farm_sample	
samp_purpose_enum	field trial	field_trial	
samp_purpose_enum	for cause	for_cause	
samp_purpose_enum	industry internal investigation	industry_internal_investigation	
samp_purpose_enum	market sample	market_sample	
samp_purpose_enum	passive surveillance	passive_surveillance	
samp_purpose_enum	population based studies	population_based_studies	
samp_purpose_enum	research	research	
samp_purpose_enum	research and development or {text}	research_and_development_or_text	
samp_purpose_enum			
samp_subtype_enum	biofilm	biofilm	
samp_subtype_enum	not applicable	not_applicable	
samp_subtype_enum	oil phase	oil_phase	
samp_subtype_enum	other	other	
samp_subtype_enum	water phase	water_phase	
samp_subtype_enum			
samp_surf_moisture_enum	intermittent moisture	intermittent_moisture	
samp_surf_moisture_enum	not present	not_present	
samp_surf_moisture_enum	submerged	submerged	
samp_surf_moisture_enum			
samp_transport_cont_enum	bottle	bottle	
samp_transport_cont_enum	cooler	cooler	
samp_transport_cont_enum	glass vial	glass_vial	
samp_transport_cont_enum	plastic vial	plastic_vial	
samp_transport_cont_enum	vendor supplied container	vendor_supplied_container	
samp_transport_cont_enum			
samp_transport_cont_enum			
samp_weather_enum	clear sky	clear_sky	
samp_weather_enum	cloudy	cloudy	
samp_weather_enum	foggy	foggy	
samp_weather_enum	hail	hail	
samp_weather_enum	rain	rain	
samp_weather_enum	sleet	sleet	
samp_weather_enum	snow	snow	
samp_weather_enum	sunny	sunny	
samp_weather_enum	windy	windy	
samp_weather_enum			
season_use_enum	Fall	fall	
season_use_enum	Spring	spring	
season_use_enum	Summer	summer	
season_use_enum	Winter	winter	
season_use_enum			
sediment_type_enum	biogenous	biogenous	
sediment_type_enum	cosmogenous	cosmogenous	
sediment_type_enum	hydrogenous	hydrogenous	
sediment_type_enum	lithogenous	lithogenous	
sediment_type_enum			
shading_device_cond_enum	damaged	damaged	
shading_device_cond_enum	needs repair	needs_repair	
shading_device_cond_enum	new	new	
shading_device_cond_enum	rupture	rupture	
shading_device_cond_enum	visible wear	visible_wear	
shading_device_cond_enum			
shading_device_type_enum	bahama shutters	bahama_shutters	
shading_device_type_enum	exterior roll blind	exterior_roll_blind	
shading_device_type_enum	gambrel awning	gambrel_awning	
shading_device_type_enum	hood awning	hood_awning	
shading_device_type_enum	porchroller awning	porchroller_awning	
shading_device_type_enum	sarasota shutters	sarasota_shutters	
shading_device_type_enum	slatted aluminum	slatted_aluminum	
shading_device_type_enum	solid aluminum awning	solid_aluminum_awning	
shading_device_type_enum	sun screen	sun_screen	
shading_device_type_enum	tree	tree	
shading_device_type_enum	trellis	trellis	
shading_device_type_enum	venetian awning	venetian_awning	
shading_device_type_enum			
single_cell_lysis_appr_enum	chemical	chemical	
single_cell_lysis_appr_enum	combination	combination	
single_cell_lysis_appr_enum	enzymatic	enzymatic	
single_cell_lysis_appr_enum	physical	physical	
single_cell_lysis_appr_enum			
soil_horizon_enum	A horizon	a_horizon	
soil_horizon_enum	B horizon	b_horizon	
soil_horizon_enum	C horizon	c_horizon	
soil_horizon_enum	E horizon	e_horizon	
soil_horizon_enum	O horizon	o_horizon	
soil_horizon_enum	Permafrost	permafrost	
soil_horizon_enum	R layer	r_layer	
soil_horizon_enum			
soil_texture_class_enum	clay	clay	
soil_texture_class_enum	clay loam	clay_loam	
soil_texture_class_enum	loam	loam	
soil_texture_class_enum	loamy sand	loamy_sand	
soil_texture_class_enum	sand	sand	
soil_texture_class_enum	sandy clay	sandy_clay	
soil_texture_class_enum	sandy clay loam	sandy_clay_loam	
soil_texture_class_enum	sandy loam	sandy_loam	
soil_texture_class_enum	silt	silt	
soil_texture_class_enum	silt loam	silt_loam	
soil_texture_class_enum	silty clay	silty_clay	
soil_texture_class_enum	silty clay loam	silty_clay_loam	
soil_texture_class_enum			
sort_tech_enum	flow cytometric cell sorting	flow_cytometric_cell_sorting	
sort_tech_enum	laser-tweezing	laser_tweezing	
sort_tech_enum	microfluidics	microfluidics	
sort_tech_enum	micromanipulation	micromanipulation	
sort_tech_enum	optical manipulation	optical_manipulation	
sort_tech_enum	other	other	
sort_tech_enum			
source_uvig_enum	isolate microbial genome	isolate_microbial_genome	
source_uvig_enum	metagenome (not viral targeted)	metagenome_not_viral_targeted	
source_uvig_enum	metatranscriptome (not viral targeted)	metatranscriptome_not_viral_targeted	
source_uvig_enum	microbial single amplified genome (SAG)	microbial_single_amplified_genome_sag	
source_uvig_enum	other	other	
source_uvig_enum	sequence-targeted metagenome	sequence_targeted_metagenome	
source_uvig_enum	sequence-targeted RNA metagenome	sequence_targeted_rna_metagenome	
source_uvig_enum	viral fraction metagenome (virome)	viral_fraction_metagenome_virome	
source_uvig_enum	viral fraction RNA metagenome (RNA virome)	viral_fraction_rna_metagenome_rna_virome	
source_uvig_enum	viral single amplified genome (vSAG)	viral_single_amplified_genome_vsag	
source_uvig_enum			
special_diet_enum	low carb	low_carb	
special_diet_enum	other(to be specified)	other_to_be_specified	
special_diet_enum	reduced calorie	reduced_calorie	
special_diet_enum	vegetarian	vegetarian	
special_diet_enum			
specific_enum	as built	as_built	
specific_enum	bid	bid	
specific_enum	construction	construction	
specific_enum	design	design	
specific_enum	operation	operation	
specific_enum	photos	photos	
specific_enum			
spikein_count_enum	MPN	mpn	
spikein_count_enum	other	other	
spikein_count_enum	qPCR	qpcr	
spikein_count_enum			
sr_dep_env_enum	Fluvioldeltaic	fluvioldeltaic	
sr_dep_env_enum	Fluviomarine	fluviomarine	
sr_dep_env_enum	Lacustine	lacustine	
sr_dep_env_enum	Marine	marine	
sr_dep_env_enum	other	other	
sr_dep_env_enum			
sr_geol_age_enum	Archean	archean	
sr_geol_age_enum	Cambrian	cambrian	
sr_geol_age_enum	Carboniferous	carboniferous	
sr_geol_age_enum	Cenozoic	cenozoic	
sr_geol_age_enum	Cretaceous	cretaceous	
sr_geol_age_enum	Devonian	devonian	
sr_geol_age_enum	Jurassic	jurassic	
sr_geol_age_enum	Mesozoic	mesozoic	
sr_geol_age_enum	Neogene	neogene	
sr_geol_age_enum	Ordovician	ordovician	
sr_geol_age_enum	other	other	
sr_geol_age_enum	Paleogene	paleogene	
sr_geol_age_enum	Paleozoic	paleozoic	
sr_geol_age_enum	Permian	permian	
sr_geol_age_enum	Precambrian	precambrian	
sr_geol_age_enum	Proterozoic	proterozoic	
sr_geol_age_enum	Silurian	silurian	
sr_geol_age_enum	Triassic	triassic	
sr_geol_age_enum			
sr_kerog_type_enum	other	other	
sr_kerog_type_enum	Type I	type_i	
sr_kerog_type_enum	Type II	type_ii	
sr_kerog_type_enum	Type III	type_iii	
sr_kerog_type_enum	Type IV	type_iv	
sr_kerog_type_enum			
sr_lithology_enum	Biosilicieous	biosilicieous	
sr_lithology_enum	Carbonate	carbonate	
sr_lithology_enum	Clastic	clastic	
sr_lithology_enum	Coal	coal	
sr_lithology_enum	other	other	
sr_lithology_enum			
study_complt_stat_enum	lost to follow up	lost_to_follow_up	
study_complt_stat_enum	non-compliance	non_compliance	
study_complt_stat_enum	other-specify	other_specify	
study_complt_stat_enum			
substructure_type_enum	basement	basement	
substructure_type_enum	crawlspace	crawlspace	
substructure_type_enum	slab on grade	slab_on_grade	
substructure_type_enum			
surf_air_cont_enum	biocides	biocides	
surf_air_cont_enum	biological contaminants	biological_contaminants	
surf_air_cont_enum	dust	dust	
surf_air_cont_enum	nutrients	nutrients	
surf_air_cont_enum	organic matter	organic_matter	
surf_air_cont_enum	particulate matter	particulate_matter	
surf_air_cont_enum	radon	radon	
surf_air_cont_enum	volatile organic compounds	volatile_organic_compounds	
surf_air_cont_enum			
surf_material_enum	adobe	adobe	
surf_material_enum	carpet	carpet	
surf_material_enum	cinder blocks	cinder_blocks	
surf_material_enum	concrete	concrete	
surf_material_enum	glass	glass	
surf_material_enum	hay bales	hay_bales	
surf_material_enum	metal	metal	
surf_material_enum	paint	paint	
surf_material_enum	plastic	plastic	
surf_material_enum	stainless steel	stainless_steel	
surf_material_enum	stone	stone	
surf_material_enum	stucco	stucco	
surf_material_enum	tile	tile	
surf_material_enum	vinyl	vinyl	
surf_material_enum	wood	wood	
surf_material_enum			
symbiont_host_role_enum	accidental	accidental	
symbiont_host_role_enum	dead-end	dead_end	
symbiont_host_role_enum	definitive	definitive	
symbiont_host_role_enum	intermediate	intermediate	
symbiont_host_role_enum	paratenic	paratenic	
symbiont_host_role_enum	reservoir	reservoir	
symbiont_host_role_enum	single host	single_host	
symbiont_host_role_enum			
tax_ident_enum	multi-marker approach	multi_marker_approach	
tax_ident_enum	other	other	
tax_ident_enum	16S rRNA gene	x_16s_rrna_gene	
tax_ident_enum			
tidal_stage_enum	ebb tide	ebb_tide	
tidal_stage_enum	flood tide	flood_tide	
tidal_stage_enum	high tide	high_tide	
tidal_stage_enum	low tide	low_tide	
tidal_stage_enum			
tillage_enum	chisel	chisel	
tillage_enum	cutting disc	cutting_disc	
tillage_enum	disc plough	disc_plough	
tillage_enum	drill	drill	
tillage_enum	mouldboard	mouldboard	
tillage_enum	ridge till	ridge_till	
tillage_enum	strip tillage	strip_tillage	
tillage_enum	tined	tined	
tillage_enum	zonal tillage	zonal_tillage	
tillage_enum			
train_line_enum	green	green	
train_line_enum	orange	orange	
train_line_enum	red	red	
train_line_enum			
train_stat_loc_enum	forest hills	forest_hills	
train_stat_loc_enum	riverside	riverside	
train_stat_loc_enum	south station above ground	south_station_above_ground	
train_stat_loc_enum	south station amtrak	south_station_amtrak	
train_stat_loc_enum	south station underground	south_station_underground	
train_stat_loc_enum			
train_stop_loc_enum	downtown	downtown	
train_stop_loc_enum	end	end	
train_stop_loc_enum	mid	mid	
train_stop_loc_enum			
trophic_level_enum	autotroph	autotroph	
trophic_level_enum	carboxydotroph	carboxydotroph	
trophic_level_enum	chemoautolithotroph	chemoautolithotroph	
trophic_level_enum	chemoautotroph	chemoautotroph	
trophic_level_enum	chemoheterotroph	chemoheterotroph	
trophic_level_enum	chemolithoautotroph	chemolithoautotroph	
trophic_level_enum	chemolithotroph	chemolithotroph	
trophic_level_enum	chemoorganoheterotroph	chemoorganoheterotroph	
trophic_level_enum	chemoorganotroph	chemoorganotroph	
trophic_level_enum	chemosynthetic	chemosynthetic	
trophic_level_enum	chemotroph	chemotroph	
trophic_level_enum	copiotroph	copiotroph	
trophic_level_enum	diazotroph	diazotroph	
trophic_level_enum	facultative	facultative	
trophic_level_enum	heterotroph	heterotroph	
trophic_level_enum	lithoautotroph	lithoautotroph	
trophic_level_enum	lithoheterotroph	lithoheterotroph	
trophic_level_enum	lithotroph	lithotroph	
trophic_level_enum	methanotroph	methanotroph	
trophic_level_enum	methylotroph	methylotroph	
trophic_level_enum	mixotroph	mixotroph	
trophic_level_enum	obligate	obligate	
trophic_level_enum	oligotroph	oligotroph	
trophic_level_enum	organoheterotroph	organoheterotroph	
trophic_level_enum	organotroph	organotroph	
trophic_level_enum	photoautotroph	photoautotroph	
trophic_level_enum	photoheterotroph	photoheterotroph	
trophic_level_enum	photolithoautotroph	photolithoautotroph	
trophic_level_enum	photolithotroph	photolithotroph	
trophic_level_enum	photosynthetic	photosynthetic	
trophic_level_enum	phototroph	phototroph	
trophic_level_enum			
type_of_symbiosis_enum	commensalistic	commensalistic	
type_of_symbiosis_enum	mutualistic	mutualistic	
type_of_symbiosis_enum	parasitic	parasitic	
type_of_symbiosis_enum			
virus_enrich_appr_enum	centrifugation	centrifugation	
virus_enrich_appr_enum	CsCl density gradient	cscl_density_gradient	
virus_enrich_appr_enum	DNAse	dnase	
virus_enrich_appr_enum	FeCl Precipitation	fecl_precipitation	
virus_enrich_appr_enum	filtration	filtration	
virus_enrich_appr_enum	none	none	
virus_enrich_appr_enum	other	other	
virus_enrich_appr_enum	PEG Precipitation	peg_precipitation	
virus_enrich_appr_enum	RNAse	rnase	
virus_enrich_appr_enum	targeted sequence capture	targeted_sequence_capture	
virus_enrich_appr_enum	ultracentrifugation	ultracentrifugation	
virus_enrich_appr_enum	ultrafiltration	ultrafiltration	
virus_enrich_appr_enum			
vis_media_enum	commonly of the building	commonly_of_the_building	
vis_media_enum	equipment	equipment	
vis_media_enum	interiors	interiors	
vis_media_enum	photos	photos	
vis_media_enum	"site context (adjacent buildings, vegetation, terrain, streets)"	site_context_adjacent_buildings_vegetation_terrain_streets	
vis_media_enum	videos	videos	
vis_media_enum	3D scans	x_3d_scans	
vis_media_enum			
wall_const_type_enum	fire resistive	fire_resistive	
wall_const_type_enum	frame construction	frame_construction	
wall_const_type_enum	joisted masonry	joisted_masonry	
wall_const_type_enum	light noncombustible	light_noncombustible	
wall_const_type_enum	masonry noncombustible	masonry_noncombustible	
wall_const_type_enum	modified fire resistive	modified_fire_resistive	
wall_const_type_enum			
wall_finish_mat_enum	acoustical treatment	acoustical_treatment	
wall_finish_mat_enum	gypsum board	gypsum_board	
wall_finish_mat_enum	gypsum plaster	gypsum_plaster	
wall_finish_mat_enum	masonry	masonry	
wall_finish_mat_enum	metal	metal	
wall_finish_mat_enum	plaster	plaster	
wall_finish_mat_enum	stone facing	stone_facing	
wall_finish_mat_enum	terrazzo	terrazzo	
wall_finish_mat_enum	tile	tile	
wall_finish_mat_enum	veneer plaster	veneer_plaster	
wall_finish_mat_enum	wood	wood	
wall_finish_mat_enum			
wall_loc_enum	east	east	
wall_loc_enum	north	north	
wall_loc_enum	south	south	
wall_loc_enum	west	west	
wall_loc_enum			
wall_surf_treatment_enum	fabric	fabric	
wall_surf_treatment_enum	no treatment	no_treatment	
wall_surf_treatment_enum	painted	painted	
wall_surf_treatment_enum	paneling	paneling	
wall_surf_treatment_enum	stucco	stucco	
wall_surf_treatment_enum	wall paper	wall_paper	
wall_surf_treatment_enum			
wall_texture_enum	crows feet	crows_feet	
wall_texture_enum	crows-foot stomp	crows_foot_stomp	
wall_texture_enum	double skip	double_skip	
wall_texture_enum	hawk and trowel	hawk_and_trowel	
wall_texture_enum	knockdown	knockdown	
wall_texture_enum	orange peel	orange_peel	
wall_texture_enum	popcorn	popcorn	
wall_texture_enum	rosebud stomp	rosebud_stomp	
wall_texture_enum	Santa-Fe texture	santa_fe_texture	
wall_texture_enum	skip trowel	skip_trowel	
wall_texture_enum	smooth	smooth	
wall_texture_enum	stomp knockdown	stomp_knockdown	
wall_texture_enum	swirl	swirl	
wall_texture_enum			
wall_texture_enum			
water_feat_type_enum	fountain	fountain	
water_feat_type_enum	pool	pool	
water_feat_type_enum	standing feature	standing_feature	
water_feat_type_enum	stream	stream	
water_feat_type_enum	waterfall	waterfall	
water_feat_type_enum			
water_source_shared_enum	"multiple users, agricultural"	multiple_users_agricultural	
water_source_shared_enum	"multiple users, other"	multiple_users_other	
water_source_shared_enum	no sharing	no_sharing	
water_source_shared_enum			
weekday_enum	Friday	friday	
weekday_enum	Monday	monday	
weekday_enum	Saturday	saturday	
weekday_enum	Sunday	sunday	
weekday_enum	Thursday	thursday	
weekday_enum	Tuesday	tuesday	
weekday_enum	Wednesday	wednesday	
weekday_enum			
window_cond_enum	damaged	damaged	
window_cond_enum	needs repair	needs_repair	
window_cond_enum	new	new	
window_cond_enum	rupture	rupture	
window_cond_enum	visible wear	visible_wear	
window_cond_enum			
window_cover_enum	blinds	blinds	
window_cover_enum	curtains	curtains	
window_cover_enum	none	none	
window_cover_enum			
window_horiz_pos_enum	left	left	
window_horiz_pos_enum	middle	middle	
window_horiz_pos_enum	right	right	
window_horiz_pos_enum			
window_loc_enum	east	east	
window_loc_enum	north	north	
window_loc_enum	south	south	
window_loc_enum	west	west	
window_loc_enum			
window_mat_enum	clad	clad	
window_mat_enum	fiberglass	fiberglass	
window_mat_enum	metal	metal	
window_mat_enum	vinyl	vinyl	
window_mat_enum	wood	wood	
window_mat_enum			
window_type_enum	fixed window	fixed_window	
window_type_enum	horizontal sash window	horizontal_sash_window	
window_type_enum	single-hung sash window	single_hung_sash_window	
window_type_enum			
window_vert_pos_enum	bottom	bottom	
window_vert_pos_enum	high	high	
window_vert_pos_enum	low	low	
window_vert_pos_enum	middle	middle	
window_vert_pos_enum	top	top	
window_vert_pos_enum			
occurrence_enum			Probably won't be instantiated in data. Serves more as documentation for the notation used in Occurrence columns.
occurrence_enum	single valued	s	"Appears as the number 1 in MIxS 6 term updates, but that doesn't seem to be compatible with schema sheets vmaps."
occurrence_enum	multi valued	m	
requirement_enum			"Probably won't be instantiated in data. Serves more as documentation for the notation used in the Requirement column, and the implicit per-checklist Requirement columns. The schemasheets has additional documentation on requirement/cardinality levels. Some of these can't be implemented in pure LinkML as of 2022-07-16, so these are being implemented as annotations. Question: are blank values allowed?"
requirement_enum	-	-	
requirement_enum	C	C	
requirement_enum	E	E	
requirement_enum	M	M	
requirement_enum	X	X	
