geo_loc_name,raw_lat_lon,lat,lon,nation,state
New Zealand: Hauturu,36.21504238 S 175.0660546 E,-36.21504238,175.0660546,,
New Zealand: Hauturu,36.21535703 S 175.075321 E,-36.21535703,175.075321,,
New Zealand: Hauturu,36.21538985 S 175.0753478 E,-36.21538985,175.0753478,,
New Zealand: Hauturu,36.21564029 S 175.0548912 E,-36.21564029,175.0548912,,
New Zealand: Hauturu,36.21672898 S 175.073758 E,-36.21672898,175.073758,,
New Zealand: Hauturu,36.21677479 S 175.0736421 E,-36.21677479,175.0736421,,
New Zealand: Hauturu,36.21828298 S 175.070321 E,-36.21828298,175.070321,,
New Zealand: Hauturu,36.21832519 S 175.0703615 E,-36.21832519,175.0703615,,
New Zealand: Hauturu,36.21924386 S 175.0717272 E,-36.21924386,175.0717272,,
New Zealand: Hauturu,36.21941154 S 175.0520642 E,-36.21941154,175.0520642,,
New Zealand: Hauturu,36.2199859 S 175.0606003 E,-36.2199859,175.0606003,,
New Zealand: Hauturu,36.2232163 S 175.0666701 E,-36.2232163,175.0666701,,
New Zealand: Hauturu,36.22456597 S 175.069838 E,-36.22456597,175.069838,,
New Zealand: Hauturu,36.22465404 S 175.0698348 E,-36.22465404,175.0698348,,
New Zealand: Hauturu and Otata Island,not applicable,,,,
New Zealand: Hawkes Bay,39.26960490 S 176.69828000 E,-39.2696049,176.69828,New Zealand,
New Zealand: Hawkes Bay,39.61622088 S 176.89847014 E,-39.61622088,176.89847014,New Zealand,
New Zealand: Hawkes Bay,40.17182783 S 176.50511280 E,-40.17182783,176.5051128,New Zealand,
New Zealand: Hawkes Bay,40.14311953 S 176.45072828 E,-40.14311953,176.45072828,New Zealand,
New Zealand: Hawkes Bay,40.09417350 S 176.40850017 E,-40.0941735,176.40850017,New Zealand,
New Zealand: Hawkes Bay,40.07004806 S 176.31068865 E,-40.07004806,176.31068865,New Zealand,
New Zealand: Hawkes Bay,39.99830985 S 176.35113806 E,-39.99830985,176.35113806,New Zealand,
New Zealand: Hawkes Bay,39.99819047 S 176.47663018 E,-39.99819047,176.47663018,New Zealand,
New Zealand: Hawkes Bay,39.99557199 S 176.33428099 E,-39.99557199,176.33428099,New Zealand,
New Zealand: Hawkes Bay,39.99190280 S 176.35139722 E,-39.9919028,176.35139722,New Zealand,
New Zealand: Hawkes Bay,39.97834366 S 176.45861887 E,-39.97834366,176.45861887,New Zealand,
New Zealand: Hawkes Bay,39.95482996 S 176.62987495 E,-39.95482996,176.62987495,New Zealand,
New Zealand: Hawkes Bay,39.95148490 S 176.55230746 E,-39.9514849,176.55230746,New Zealand,
New Zealand: Hawkes Bay,39.94622339 S 176.81487571 E,-39.94622339,176.81487571,New Zealand,
New Zealand: Hawkes Bay,39.94085858 S 176.79769005 E,-39.94085858,176.79769005,New Zealand,
New Zealand: Hawkes Bay,39.92596355 S 176.48479016 E,-39.92596355,176.48479016,New Zealand,
New Zealand: Hawkes Bay,39.89626296 S 176.37618121 E,-39.89626296,176.37618121,New Zealand,
New Zealand: Hawkes Bay,39.87711470 S 176.66715743 E,-39.8771147,176.66715743,New Zealand,
New Zealand: Hawkes Bay,39.84300912 S 176.45498154 E,-39.84300912,176.45498154,New Zealand,
New Zealand: Hawkes Bay,39.83377537 S 176.45481976 E,-39.83377537,176.45481976,New Zealand,
New Zealand: Hawkes Bay,39.82908243 S 176.64143877 E,-39.82908243,176.64143877,New Zealand,
New Zealand: Hawkes Bay,39.80718650 S 176.61657309 E,-39.8071865,176.61657309,New Zealand,
New Zealand: Hawkes Bay,39.79856648 S 176.70210459 E,-39.79856648,176.70210459,New Zealand,
New Zealand: Hawkes Bay,39.79242293 S 176.78635182 E,-39.79242293,176.78635182,New Zealand,
New Zealand: Hawkes Bay,39.78487373 S 176.98662902 E,-39.78487373,176.98662902,New Zealand,
New Zealand: Hawkes Bay,39.77755950 S 176.60413482 E,-39.7775595,176.60413482,New Zealand,
New Zealand: Hawkes Bay,39.77299833 S 176.84704504 E,-39.77299833,176.84704504,New Zealand,
New Zealand: Hawkes Bay,39.77204216 S 176.47630811 E,-39.77204216,176.47630811,New Zealand,
New Zealand: Hawkes Bay,39.77104812 S 176.92736813 E,-39.77104812,176.92736813,New Zealand,
New Zealand: Hawkes Bay,39.75118966 S 176.33418870 E,-39.75118966,176.3341887,New Zealand,
New Zealand: Hawkes Bay,39.75016213 S 176.64235418 E,-39.75016213,176.64235418,New Zealand,
New Zealand: Hawkes Bay,39.73204893 S 176.42907861 E,-39.73204893,176.42907861,New Zealand,
New Zealand: Hawkes Bay,39.73013361 S 176.97042627 E,-39.73013361,176.97042627,New Zealand,
New Zealand: Hawkes Bay,39.69312814 S 176.94119385 E,-39.69312814,176.94119385,New Zealand,
New Zealand: Hawkes Bay,39.67894195 S 176.75122858 E,-39.67894195,176.75122858,New Zealand,
New Zealand: Hawkes Bay,39.65789193 S 176.98071283 E,-39.65789193,176.98071283,,
New Zealand: Hawkes Bay,39.65536413 S 176.80901479 E,-39.65536413,176.80901479,New Zealand,
New Zealand: Hawkes Bay,39.65016749 S 176.72231388 E,-39.65016749,176.72231388,New Zealand,
New Zealand: Hawkes Bay,39.63926470 S 176.70174048 E,-39.6392647,176.70174048,New Zealand,
New Zealand: Hawkes Bay,39.63858001 S 176.50188675 E,-39.63858001,176.50188675,New Zealand,
New Zealand: Hawkes Bay,39.63817038 S 176.50614501 E,-39.63817038,176.50614501,New Zealand,
New Zealand: Hawkes Bay,39.63513835 S 176.73708959 E,-39.63513835,176.73708959,New Zealand,
New Zealand: Hawkes Bay,39.63038906 S 176.74371060 E,-39.63038906,176.7437106,New Zealand,
New Zealand: Hawkes Bay,39.62450869 S 176.87969116 E,-39.62450869,176.87969116,New Zealand,
New Zealand: Hawkes Bay,39.62143252 S 176.36155074 E,-39.62143252,176.36155074,New Zealand,
New Zealand: Hawkes Bay,39.61269422 S 176.86857147 E,-39.61269422,176.86857147,New Zealand,
New Zealand: Hawkes Bay,39.61154299 S 176.84427411 E,-39.61154299,176.84427411,New Zealand,
New Zealand: Hawkes Bay,39.60687592 S 176.87111152 E,-39.60687592,176.87111152,New Zealand,
New Zealand: Hawkes Bay,39.60628579 S 176.91019241 E,-39.60628579,176.91019241,New Zealand,
New Zealand: Hawkes Bay,39.60515643 S 176.80611194 E,-39.60515643,176.80611194,New Zealand,
New Zealand: Hawkes Bay,39.60343093 S 176.83692288 E,-39.60343093,176.83692288,New Zealand,
New Zealand: Hawkes Bay,39.60102730 S 176.78945182 E,-39.6010273,176.78945182,New Zealand,
New Zealand: Hawkes Bay,39.59893271 S 176.91300316 E,-39.59893271,176.91300316,New Zealand,
New Zealand: Hawkes Bay,39.59710010 S 176.77536940 E,-39.5971001,176.7753694,New Zealand,
New Zealand: Hawkes Bay,39.59343251 S 176.78245066 E,-39.59343251,176.78245066,New Zealand,
New Zealand: Hawkes Bay,39.57516883 S 176.80022701 E,-39.57516883,176.80022701,New Zealand,
New Zealand: Hawkes Bay,39.56762283 S 176.76758181 E,-39.56762283,176.76758181,New Zealand,
New Zealand: Hawkes Bay,39.56648052 S 176.30482583 E,-39.56648052,176.30482583,New Zealand,
New Zealand: Hawkes Bay,39.56167865 S 176.84485068 E,-39.56167865,176.84485068,New Zealand,
New Zealand: Hawkes Bay,39.55456879 S 176.28422475 E,-39.55456879,176.28422475,New Zealand,
New Zealand: Hawkes Bay,39.53886295 S 176.87005651 E,-39.53886295,176.87005651,New Zealand,
New Zealand: Hawkes Bay,39.53717997 S 176.89961826 E,-39.53717997,176.89961826,New Zealand,
New Zealand: Hawkes Bay,39.29483402 S 176.70376906 E,-39.29483402,176.70376906,New Zealand,
New Zealand: Hawkes Bay,39.26960947 S 176.69827991 E,-39.26960947,176.69827991,New Zealand,
New Zealand: Hawkes Bay,39.20514377 S 176.87865178 E,-39.20514377,176.87865178,New Zealand,
New Zealand: Hawkes Bay,39.18142055 S 176.88771959 E,-39.18142055,176.88771959,New Zealand,
New Zealand: Hawkes Bay,39.16352813 S 176.87582046 E,-39.16352813,176.87582046,New Zealand,
New Zealand: Hawkes Bay,39.15900160 S 176.87397057 E,-39.1590016,176.87397057,New Zealand,
New Zealand: Hawkes Bay,39.11831441 S 176.93367695 E,-39.11831441,176.93367695,New Zealand,
New Zealand: Hawkes Bay,39.02166842 S 177.35824691 E,-39.02166842,177.35824691,New Zealand,
New Zealand: Hawkes Bay,39.01714410 S 176.97263164 E,-39.0171441,176.97263164,New Zealand,
New Zealand: Hawkes Bay,39.01654575 S 177.37438916 E,-39.01654575,177.37438916,New Zealand,
New Zealand: Hawkes Bay,39.00339829 S 177.50758322 E,-39.00339829,177.50758322,New Zealand,
New Zealand: Hawkes Bay,39.00084882 S 177.40567557 E,-39.00084882,177.40567557,New Zealand,
New Zealand: Hawkes Bay,38.99949934 S 177.51203592 E,-38.99949934,177.51203592,New Zealand,
New Zealand: Hawkes Bay,38.99578535 S 177.24172760 E,-38.99578535,177.2417276,New Zealand,
New Zealand: Hawkes Bay,38.98398972 S 177.80237284 E,-38.98398972,177.80237284,New Zealand,
New Zealand: Hawkes Bay,38.98382381 S 177.80246544 E,-38.98382381,177.80246544,New Zealand,
New Zealand: Hawkes Bay,38.96643750 S 177.42060635 E,-38.9664375,177.42060635,New Zealand,
New Zealand: Hawkes Bay,38.94700062 S 177.36170430 E,-38.94700062,177.3617043,New Zealand,
New Zealand: Hawkes Bay,38.94120061 S 176.28563256 E,-38.94120061,176.28563256,New Zealand,
New Zealand: Hawkes Bay,38.90498714 S 176.26613025 E,-38.90498714,176.26613025,New Zealand,
New Zealand: Hawkes Bay,38.81923500 S 177.47078632 E,-38.819235,177.47078632,New Zealand,
New Zealand: Hawkes Bay,39.12714774 S 176.55925985 E,-39.12714774,176.55925985,New Zealand,
New Zealand: Hawkes Bay,39.92952625 S 176.76194711 E,-39.92952625,176.76194711,New Zealand,
New Zealand: Hawkes Bay,39.03417837 S 177.7739919 E,-39.03417837,177.7739919,New Zealand,
New Zealand: Hawkes Bay,39.26960860 S 176.69827871 E,-39.2696086,176.69827871,New Zealand,
New Zealand: Hawkes Bay,39.8246953 S 176.4582815 E,-39.8246953,176.4582815,New Zealand,
New Zealand: HawkesBay,NA,,,,
New Zealand: Hochstettor,missing,,,,
New Zealand: Hope Saddle Lookout,41.63 S 172.72 E,-41.63,172.72,New Zealand,
New Zealand: Horizons,unknown,,,,
New Zealand: Horizons,40.66006384 S 175.29262870 E,-40.66006384,175.2926287,New Zealand,
New Zealand: Horizons,40.65693799 S 175.22451158 E,-40.65693799,175.22451158,New Zealand,
New Zealand: Horizons,40.65255475 S 175.90057784 E,-40.65255475,175.90057784,New Zealand,
New Zealand: Horizons,40.60971492 S 175.28741959 E,-40.60971492,175.28741959,New Zealand,
New Zealand: Horizons,40.56323076 S 176.45145077 E,-40.56323076,176.45145077,New Zealand,
New Zealand: Horizons,40.54440760 S 176.45926704 E,-40.5444076,176.45926704,New Zealand,
New Zealand: Horizons,40.54342862 S 175.37521970 E,-40.54342862,175.3752197,New Zealand,
New Zealand: Horizons,40.50264192 S 176.31259368 E,-40.50264192,176.31259368,New Zealand,
New Zealand: Horizons,40.40051441 S 175.52995811 E,-40.40051441,175.52995811,New Zealand,
New Zealand: Horizons,40.38924576 S 175.51426876 E,-40.38924576,175.51426876,New Zealand,
New Zealand: Horizons,40.36885392 S 175.51128464 E,-40.36885392,175.51128464,New Zealand,
New Zealand: Horizons,40.35598830 S 175.45775033 E,-40.3559883,175.45775033,New Zealand,
New Zealand: Horizons,40.33123395 S 175.88248153 E,-40.33123395,175.88248153,New Zealand,
New Zealand: Horizons,40.32984749 S 175.88209296 E,-40.32984749,175.88209296,New Zealand,
New Zealand: Horizons,40.25882407 S 175.53023158 E,-40.25882407,175.53023158,New Zealand,
New Zealand: Horizons,40.25017186 S 175.54399310 E,-40.25017186,175.5439931,New Zealand,
New Zealand: Horizons,40.24918341 S 175.57522702 E,-40.24918341,175.57522702,New Zealand,
New Zealand: Horizons,40.16120197 S 175.64041666 E,-40.16120197,175.64041666,New Zealand,
New Zealand: Horizons,40.14945551 S 175.63726156 E,-40.14945551,175.63726156,New Zealand,
New Zealand: Horizons,40.13497558 S 175.65713397 E,-40.13497558,175.65713397,New Zealand,
New Zealand: Horizons,40.13109495 S 175.65509334 E,-40.13109495,175.65509334,New Zealand,
New Zealand: Horizons,40.12825160 S 175.85110618 E,-40.1282516,175.85110618,New Zealand,
New Zealand: Horizons,40.11247913 S 175.33746265 E,-40.11247913,175.33746265,New Zealand,
New Zealand: Horizons,40.09658684 S 175.70252193 E,-40.09658684,175.70252193,New Zealand,
New Zealand: Horizons,40.09460101 S 175.36744141 E,-40.09460101,175.36744141,New Zealand,
New Zealand: Horizons,40.08652553 S 175.36146159 E,-40.08652553,175.36146159,New Zealand,
New Zealand: Horizons,40.08081629 S 175.34273519 E,-40.08081629,175.34273519,New Zealand,
New Zealand: Horizons,40.01958549 S 175.79330235 E,-40.01958549,175.79330235,New Zealand,
New Zealand: Horizons,39.98622382 S 175.62363921 E,-39.98622382,175.62363921,New Zealand,
New Zealand: Horizons,39.88956459 S 175.91795453 E,-39.88956459,175.91795453,New Zealand,
"New Zealand: Hot Water Beach, Coromandel",36.885833 N 175.8225 E,36.885833,175.8225,,
New Zealand: Kaikoura Peninsula,42.42 S 173.7 E,-42.42,173.7,,
New Zealand: Kaipara,NA,,,,
New Zealand: Kaipara,36.39673212 S 174.45513349 E,-36.39673212,174.45513349,New Zealand,
New Zealand: Kaipara,36.39673002 S 174.45510635 E,-36.39673002,174.45510635,New Zealand,
New Zealand: Kaipara,36.39646103 S 174.45498828 E,-36.39646103,174.45498828,New Zealand,
New Zealand: Kaipara,36.39357525 S 174.46355277 E,-36.39357525,174.46355277,New Zealand,
New Zealand: Kaipara,36.39356695 S 174.46363389 E,-36.39356695,174.46363389,New Zealand,
New Zealand: Kaipara,36.39637123 S 174.45495951 E,-36.39637123,174.45495951,New Zealand,
New Zealand: Kaipara,36.39350855 S 174.46363280 E,-36.39350855,174.4636328,New Zealand,
New Zealand: Kaipara,36.39355235 S 174.46363362 E,-36.39355235,174.46363362,New Zealand,
New Zealand: Kaipara,36.39357182 S 174.46363398 E,-36.39357182,174.46363398,New Zealand,
New Zealand: Kaipara,36.39357325 S 174.46371529 E,-36.39357325,174.46371529,New Zealand,
New Zealand: Kaipara,36.39357344 S 174.46363401 E,-36.39357344,174.46363401,New Zealand,
New Zealand: Kaipara,36.39357392 S 174.46366112 E,-36.39357392,174.46366112,New Zealand,
New Zealand: Kaipara,36.39357414 S 174.46364306 E,-36.39357414,174.46364306,New Zealand,
New Zealand: Kaipara,36.39357421 S 174.46363704 E,-36.39357421,174.46363704,New Zealand,
New Zealand: Kaipara,36.39357424 S 174.46363503 E,-36.39357424,174.46363503,New Zealand,
New Zealand: Kaipara,36.39357429 S 174.46363102 E,-36.39357429,174.46363102,New Zealand,
New Zealand: Kaipara,36.39357436 S 174.46362500 E,-36.39357436,174.463625,New Zealand,
New Zealand: Kaipara,36.39357458 S 174.46360694 E,-36.39357458,174.46360694,New Zealand,
New Zealand: Kaipara,36.39357668 S 174.46363408 E,-36.39357668,174.46363408,New Zealand,
New Zealand: Kaipara,36.39358155 S 174.46363417 E,-36.39358155,174.46363417,New Zealand,
New Zealand: Kaipara,36.39359615 S 174.46363444 E,-36.39359615,174.46363444,New Zealand,
New Zealand: Kaipara,36.39363995 S 174.46363526 E,-36.39363995,174.46363526,New Zealand,
New Zealand: Kaipara,36.39377687 S 174.46380507 E,-36.39377687,174.46380507,New Zealand,
New Zealand: Kaipara,36.39378097 S 174.46347066 E,-36.39378097,174.46347066,New Zealand,
New Zealand: Kaipara,36.39382067 S 174.46380590 E,-36.39382067,174.4638059,New Zealand,
New Zealand: Kaipara,36.39382477 S 174.46347148 E,-36.39382477,174.46347148,New Zealand,
New Zealand: Kaipara,36.39383527 S 174.46380617 E,-36.39383527,174.46380617,New Zealand,
New Zealand: Kaipara,36.39383937 S 174.46347176 E,-36.39383937,174.46347176,New Zealand,
New Zealand: Kaipara,36.39384014 S 174.46380626 E,-36.39384014,174.46380626,New Zealand,
New Zealand: Kaipara,36.39384157 S 174.46388757 E,-36.39384157,174.46388757,New Zealand,
New Zealand: Kaipara,36.39384176 S 174.46380629 E,-36.39384176,174.46380629,New Zealand,
New Zealand: Kaipara,36.39384224 S 174.46383339 E,-36.39384224,174.46383339,New Zealand,
New Zealand: Kaipara,36.39384246 S 174.46381533 E,-36.39384246,174.46381533,New Zealand,
New Zealand: Kaipara,36.39384253 S 174.46380931 E,-36.39384253,174.46380931,New Zealand,
New Zealand: Kaipara,36.39384256 S 174.46380731 E,-36.39384256,174.46380731,New Zealand,
New Zealand: Kaipara,36.39384261 S 174.46380330 E,-36.39384261,174.4638033,New Zealand,
New Zealand: Kaipara,36.39384268 S 174.46379728 E,-36.39384268,174.46379728,New Zealand,
New Zealand: Kaipara,36.39384290 S 174.46377922 E,-36.3938429,174.46377922,New Zealand,
New Zealand: Kaipara,36.39384356 S 174.46372504 E,-36.39384356,174.46372504,New Zealand,
New Zealand: Kaipara,36.39384423 S 174.46347185 E,-36.39384423,174.46347185,New Zealand,
New Zealand: Kaipara,36.39384500 S 174.46380635 E,-36.393845,174.46380635,New Zealand,
New Zealand: Kaipara,36.39384567 S 174.46355316 E,-36.39384567,174.46355316,New Zealand,
New Zealand: Kaipara,36.39384586 S 174.46347188 E,-36.39384586,174.46347188,New Zealand,
New Zealand: Kaipara,36.39384634 S 174.46349898 E,-36.39384634,174.46349898,New Zealand,
New Zealand: Kaipara,36.39384656 S 174.46348092 E,-36.39384656,174.46348092,New Zealand,
New Zealand: Kaipara,36.39384663 S 174.46347490 E,-36.39384663,174.4634749,New Zealand,
New Zealand: Kaipara,36.39384666 S 174.46347290 E,-36.39384666,174.4634729,New Zealand,
New Zealand: Kaipara,36.39384670 S 174.46346888 E,-36.3938467,174.46346888,New Zealand,
New Zealand: Kaipara,36.39384678 S 174.46346286 E,-36.39384678,174.46346286,New Zealand,
New Zealand: Kaipara,36.39384700 S 174.46344481 E,-36.393847,174.46344481,New Zealand,
New Zealand: Kaipara,36.39384766 S 174.46339063 E,-36.39384766,174.46339063,New Zealand,
New Zealand: Kaipara,36.39384910 S 174.46347194 E,-36.3938491,174.46347194,New Zealand,
New Zealand: Kaipara,36.39384987 S 174.46380644 E,-36.39384987,174.46380644,New Zealand,
New Zealand: Kaipara,36.39385397 S 174.46347203 E,-36.39385397,174.46347203,New Zealand,
New Zealand: Kaipara,36.39386447 S 174.46380672 E,-36.39386447,174.46380672,New Zealand,
New Zealand: Kaipara,36.39386857 S 174.46347230 E,-36.39386857,174.4634723,New Zealand,
New Zealand: Kaipara,36.39390827 S 174.46380754 E,-36.39390827,174.46380754,New Zealand,
New Zealand: Kaipara,36.39391237 S 174.46347313 E,-36.39391237,174.46347313,New Zealand,
New Zealand: Kaipara,36.39639566 S 174.45495996 E,-36.39639566,174.45495996,New Zealand,
New Zealand: Kaipara,36.39643945 S 174.45496078 E,-36.39643945,174.45496078,New Zealand,
New Zealand: Kaipara,36.39645405 S 174.45496105 E,-36.39645405,174.45496105,New Zealand,
New Zealand: Kaipara,36.39645892 S 174.45496114 E,-36.39645892,174.45496114,New Zealand,
New Zealand: Kaipara,36.39646036 S 174.45504245 E,-36.39646036,174.45504245,New Zealand,
New Zealand: Kaipara,36.39646054 S 174.45496117 E,-36.39646054,174.45496117,New Zealand,
New Zealand: Kaipara,36.39646125 S 174.45497022 E,-36.39646125,174.45497022,New Zealand,
New Zealand: Kaipara,36.39646132 S 174.45496420 E,-36.39646132,174.4549642,New Zealand,
New Zealand: Kaipara,36.39646134 S 174.45496219 E,-36.39646134,174.45496219,New Zealand,
New Zealand: Kaipara,36.39646139 S 174.45495818 E,-36.39646139,174.45495818,New Zealand,
New Zealand: Kaipara,36.39646146 S 174.45495216 E,-36.39646146,174.45495216,New Zealand,
New Zealand: Kaipara,36.39646168 S 174.45493410 E,-36.39646168,174.4549341,New Zealand,
New Zealand: Kaipara,36.39646235 S 174.45487992 E,-36.39646235,174.45487992,New Zealand,
New Zealand: Kaipara,36.39646379 S 174.45496123 E,-36.39646379,174.45496123,New Zealand,
New Zealand: Kaipara,36.39646865 S 174.45496132 E,-36.39646865,174.45496132,New Zealand,
New Zealand: Kaipara,36.39648325 S 174.45496160 E,-36.39648325,174.4549616,New Zealand,
New Zealand: Kaipara,36.39652705 S 174.45496241 E,-36.39652705,174.45496241,New Zealand,
New Zealand: Kaipara,36.39666399 S 174.45513221 E,-36.39666399,174.45513221,New Zealand,
New Zealand: Kaipara,36.39670779 S 174.45513303 E,-36.39670779,174.45513303,New Zealand,
New Zealand: Kaipara,36.39672239 S 174.45513330 E,-36.39672239,174.4551333,New Zealand,
New Zealand: Kaipara,36.39672725 S 174.45513340 E,-36.39672725,174.4551334,New Zealand,
New Zealand: Kaipara,36.39672870 S 174.45521471 E,-36.3967287,174.45521471,New Zealand,
New Zealand: Kaipara,36.39672888 S 174.45513343 E,-36.39672888,174.45513343,New Zealand,
New Zealand: Kaipara,36.39672936 S 174.45516053 E,-36.39672936,174.45516053,New Zealand,
New Zealand: Kaipara,36.39672958 S 174.45514247 E,-36.39672958,174.45514247,New Zealand,
New Zealand: Kaipara,36.39672965 S 174.45513645 E,-36.39672965,174.45513645,New Zealand,
New Zealand: Kaipara,36.39672967 S 174.45513445 E,-36.39672967,174.45513445,New Zealand,
New Zealand: Kaipara,36.39672972 S 174.45513043 E,-36.39672972,174.45513043,New Zealand,
New Zealand: Kaipara,36.39672980 S 174.45512441 E,-36.3967298,174.45512441,New Zealand,
New Zealand: Kaipara,36.39673068 S 174.45505218 E,-36.39673068,174.45505218,New Zealand,
New Zealand: Kaipara,36.39673699 S 174.45513358 E,-36.39673699,174.45513358,New Zealand,
New Zealand: Kaipara,36.39675159 S 174.45513385 E,-36.39675159,174.45513385,New Zealand,
New Zealand: Kaipara,36.39679539 S 174.45513467 E,-36.39679539,174.45513467,New Zealand,
New Zealand: Kaipara,36.39681981 S 174.45513512 E,-36.39681981,174.45513512,New Zealand,
New Zealand: Kaipara,36.39673105 S 174.45502196 E,-36.39673105,174.45502196,New Zealand,
New Zealand: Kaipara,36.39672977 S 174.45513344 E,-36.39672977,174.45513344,New Zealand,
New Zealand: Kaipara,36.39672969 S 174.45513334 E,-36.39672969,174.45513334,New Zealand,
New Zealand: Kaipara,36.39672833 S 174.45524491 E,-36.39672833,174.45524491,New Zealand,
New Zealand: Kaipara,36.39663956 S 174.45513176 E,-36.39663956,174.45513176,New Zealand,
New Zealand: Kaipara,36.39655148 S 174.45496287 E,-36.39655148,174.45496287,New Zealand,
New Zealand: Kaipara,36.39646271 S 174.45484971 E,-36.39646271,174.45484971,New Zealand,
New Zealand: Kaipara,36.39646144 S 174.45496119 E,-36.39646144,174.45496119,New Zealand,
New Zealand: Kaipara,36.39646136 S 174.45496109 E,-36.39646136,174.45496109,New Zealand,
New Zealand: Kaipara,36.39646000 S 174.45507266 E,-36.39646,174.45507266,New Zealand,
New Zealand: Kaipara,36.39393679 S 174.46347358 E,-36.39393679,174.46347358,New Zealand,
New Zealand: Kaipara,36.39393269 S 174.46380800 E,-36.39393269,174.463808,New Zealand,
New Zealand: Kaipara,36.39384803 S 174.46336042 E,-36.39384803,174.46336042,New Zealand,
New Zealand: Kaipara,36.39384675 S 174.46347190 E,-36.39384675,174.4634719,New Zealand,
New Zealand: Kaipara,36.39384667 S 174.46347179 E,-36.39384667,174.46347179,New Zealand,
New Zealand: Kaipara,36.39384530 S 174.46358336 E,-36.3938453,174.46358336,New Zealand,
New Zealand: Kaipara,36.39384393 S 174.46369483 E,-36.39384393,174.46369483,New Zealand,
New Zealand: Kaipara,36.39384265 S 174.46380631 E,-36.39384265,174.46380631,New Zealand,
New Zealand: Kaipara,36.39384257 S 174.46380621 E,-36.39384257,174.46380621,New Zealand,
New Zealand: Kaipara,36.39384120 S 174.46391778 E,-36.3938412,174.46391778,New Zealand,
New Zealand: Kaipara,36.39375655 S 174.46347020 E,-36.39375655,174.4634702,New Zealand,
New Zealand: Kaipara,36.39375245 S 174.46380461 E,-36.39375245,174.46380461,New Zealand,
New Zealand: Kaipara,36.39366437 S 174.46363572 E,-36.39366437,174.46363572,New Zealand,
New Zealand: Kaipara,36.39357562 S 174.46352256 E,-36.39357562,174.46352256,New Zealand,
New Zealand: Kaipara,36.39357433 S 174.46363403 E,-36.39357433,174.46363403,New Zealand,
New Zealand: Kaipara,36.39357425 S 174.46363393 E,-36.39357425,174.46363393,New Zealand,
New Zealand: Kaipara,36.39357288 S 174.46374550 E,-36.39357288,174.4637455,New Zealand,
New Zealand: Kaipara,36.39348413 S 174.46363234 E,-36.39348413,174.46363234,New Zealand,
New Zealand: Kaipara,36.39674106 S 174.45479915 E,-36.39674106,174.45479915,New Zealand,
New Zealand: Kaipara,36.39673620 S 174.45479906 E,-36.3967362,174.45479906,New Zealand,
New Zealand: Kaipara,36.39673512 S 174.45468754 E,-36.39673512,174.45468754,New Zealand,
New Zealand: Kaipara,36.39673475 S 174.45471775 E,-36.39673475,174.45471775,New Zealand,
New Zealand: Kaipara,36.39673409 S 174.45477193 E,-36.39673409,174.45477193,New Zealand,
New Zealand: Kaipara,36.39673387 S 174.45478999 E,-36.39673387,174.45478999,New Zealand,
New Zealand: Kaipara,36.39673384 S 174.45479902 E,-36.39673384,174.45479902,New Zealand,
New Zealand: Kaipara,36.39673380 S 174.45479601 E,-36.3967338,174.45479601,New Zealand,
New Zealand: Kaipara,36.39673376 S 174.45479891 E,-36.39673376,174.45479891,New Zealand,
New Zealand: Kaipara,36.39673375 S 174.45480002 E,-36.39673375,174.45480002,New Zealand,
New Zealand: Kaipara,36.39673373 S 174.45480203 E,-36.39673373,174.45480203,New Zealand,
New Zealand: Kaipara,36.39673365 S 174.45480805 E,-36.39673365,174.45480805,New Zealand,
New Zealand: Kaipara,36.39673343 S 174.45482610 E,-36.39673343,174.4548261,New Zealand,
New Zealand: Kaipara,36.39673295 S 174.45479900 E,-36.39673295,174.454799,New Zealand,
New Zealand: Kaipara,36.39673277 S 174.45488028 E,-36.39673277,174.45488028,New Zealand,
New Zealand: Kaipara,36.39673240 S 174.45491049 E,-36.3967324,174.45491049,New Zealand,
New Zealand: Kaipara,36.39673133 S 174.45479897 E,-36.39673133,174.45479897,New Zealand,
New Zealand: Kaipara,36.39672646 S 174.45479888 E,-36.39672646,174.45479888,New Zealand,
New Zealand: Kaipara,36.39671186 S 174.45479861 E,-36.39671186,174.45479861,New Zealand,
New Zealand: Kaipara,36.39666806 S 174.45479779 E,-36.39666806,174.45479779,New Zealand,
New Zealand: Kaipara,36.39664364 S 174.45479733 E,-36.39664364,174.45479733,New Zealand,
New Zealand: Kaipara,36.39682388 S 174.45480070 E,-36.39682388,174.4548007,New Zealand,
New Zealand: Kaipara,36.39679946 S 174.45480024 E,-36.39679946,174.45480024,New Zealand,
New Zealand: Kaipara,36.39675566 S 174.45479942 E,-36.39675566,174.45479942,New Zealand,
New Zealand: Kawarau Gorge,44.70 S 169.13 E,-44.7,169.13,New Zealand,
New Zealand: Kingsland Rd,45.15 S 168.75 E,-45.15,168.75,New Zealand,
New Zealand: Lincoln,43.6475 S 173.346 E,-43.6475,173.346,,
New Zealand: Lincoln,not applicable,,,,
New Zealand: Little Barrier Island,36.20 S 175.08 E,-36.2,175.08,,
New Zealand: Little Barrier Island,missing,,,,
New Zealand: Loop Road Springs,"-38.4371000¡, 176.3413167¡",,,,
New Zealand: Mangaweka,39.80 S 175.80 E,-39.8,175.8,New Zealand,
New Zealand: Marlborough,NA,,,,
