source	schema name	rule name	level	message
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SEDIMENT_TYPE_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'TIDAL_STAGE_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'TILLAGE_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SOIL_HORIZON_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'FAO_CLASS_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'PROFILE_POSITION_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'DRAINAGE_CLASS_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'HOST_DEPENDENCE_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'TYPE_OF_SYMBIOSIS_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SYM_LIFE_CYCLE_TYPE_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'UROBIOM_SEX_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'MODE_TRANSMISSION_ENUM' does not have recommended slot 'description'
