enum	permissible_values	suspect	single	source
temp_out_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
wall_area_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
water_current_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
specific_humidity_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
wall_height_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
wall_thermal_mass_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
water_feat_size_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
blood_press_diast_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
blood_press_syst_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
host_body_temp_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
host_body_mass_index_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
host_pulse_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
owc_tvdss_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
hcr_fw_salinity_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
sulfate_fw_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
vfa_fw_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
pressure_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
tot_sulfur_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
alkalinity_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
sulfate_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
sulfide_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
ammonium_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
sodium_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
chloride_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
potassium_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
magnesium_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
calcium_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
diss_org_carb_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
diss_carb_dioxide_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
diss_oxygen_fluid_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
prod_rate_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
water_prod_rate_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
water_cut_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
iwf_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
mean_frict_vel_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
mean_peak_frict_vel_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
nitro_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
phosphate_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
petroleum_hydrocarb_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
host_wet_mass_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
al_sat_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
tot_depth_water_col_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
annual_temp_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
annual_precpt_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
slope_gradient_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
slope_aspect_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
microbial_biomass_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
biochem_oxygen_dem_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
chem_oxygen_dem_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
efficiency_percent_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
indust_eff_percent_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
sludge_retent_time_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
bac_prod_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
bac_resp_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
diss_inorg_nitro_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
down_par_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
fluor_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
light_intensity_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
part_org_nitro_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
photon_flux_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
primary_prod_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
soluble_react_phosp_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
suspend_part_matter_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
tot_diss_nitro_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
tot_inorg_nitro_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
tot_part_carb_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
season_humidity_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
ferm_chem_add_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
ferm_rel_humidity_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
ferm_temp_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
bacterial_density_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
microb_start_inoc_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
num_samp_collect_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_rep_biol_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_rep_tech_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_transport_dur_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
study_inc_dur_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
study_inc_temp_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
study_timecourse_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
animal_am_freq_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
food_source_age_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
photosynt_activ_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
association_duration_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
host_of_host_totmass_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_transport_temp_enum	{float} {unit} {text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
window_size_enum	{float} {unit} x {float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_md_enum	DF	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_md_enum	KB	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_md_enum	MSL	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_md_enum	RT	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_md_enum	other	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_md_enum	{float} {unit};GL	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
viscosity_enum	{float} {unit};{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_transport_cond_enum	{float} {unit};{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
air_temp_regm_enum	{float} {unit};{Rn/start_time/end_time/duration}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
gravity_enum	{float} {unit};{Rn/start_time/end_time/duration}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
humidity_regm_enum	{float} {unit};{Rn/start_time/end_time/duration}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
rainfall_regm_enum	{float} {unit};{Rn/start_time/end_time/duration}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
biocide_admin_method_enum	{float} {unit};{Rn/start_time/end_time/duration};{duration}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
chem_treat_method_enum	{float} {unit};{Rn/start_time/end_time/duration};{duration};{duration}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
spikein_amr_enum	{float} {unit};{termLabel} {termID}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
cons_food_stor_temp_enum	{float} {unit}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
cons_food_stor_temp_enum	{text}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
host_number_enum	{float} m	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
ferm_chem_add_perc_enum	{float} percentage	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
ferm_headspace_oxy_enum	{float} percentage	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_tvdss_enum	{float}-{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
crop_yield_enum	{float}{unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
water_frequency_enum	{float}{unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
ext_door_enum	{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
exp_pipe_enum	{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
floor_count_enum	{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
freq_cook_enum	{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
hall_count_enum	{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
max_occup_enum	{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
number_plants_enum	{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
number_pets_enum	{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
number_resident_enum	{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
room_count_enum	{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
room_moist_dam_hist_enum	{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
room_occup_enum	{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
room_window_count_enum	{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
window_open_freq_enum	{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
occup_samp_enum	{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
bathroom_count_enum	{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
bedroom_count_enum	{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
cool_syst_id_enum	{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
elevator_enum	{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
escalator_enum	{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
heat_system_id_enum	{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
ihmc_medication_code_enum	{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
host_occupation_enum	{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
animal_group_size_enum	{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
host_of_host_taxid_enum	{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
permeability_enum	{integer} - {integer} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
room_door_dist_enum	{integer} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
room_net_area_enum	{integer} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
room_vol_enum	{integer} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
cons_qty_purchased_enum	{integer} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
area_samp_size_enum	{integer} {unit} x {integer} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
room_dim_enum	{integer} {unit} x {integer} {unit} x {integer} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
address_enum	{integer}{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
intended_consumer_enum	{integer}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
intended_consumer_enum	{termLabel} {termID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
soil_porosity_enum	{percentage}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
water_cont_soil_meth_enum	{DOI}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
water_cont_soil_meth_enum	{PMID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
water_cont_soil_meth_enum	{URL}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
al_sat_meth_enum	{DOI}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
al_sat_meth_enum	{PMID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
al_sat_meth_enum	{URL}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
link_addit_analys_enum	{DOI}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
link_addit_analys_enum	{PMID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
link_addit_analys_enum	{URL}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
root_cond_enum	{DOI}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
root_cond_enum	{PMID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
root_cond_enum	{URL}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
root_cond_enum	{text}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
tiss_cult_growth_med_enum	{DOI}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
tiss_cult_growth_med_enum	{PMID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
tiss_cult_growth_med_enum	{URL}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
tiss_cult_growth_med_enum	{text}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
photosynt_activ_meth_enum	{DOI}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
photosynt_activ_meth_enum	{PMID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
photosynt_activ_meth_enum	{URL}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
photosynt_activ_meth_enum	{text}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
host_subspecf_genlin_enum	{rank name}:{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
microb_start_enum	{term label} {termID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
microb_start_enum	{text}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
plant_part_maturity_enum	{term label}{term ID}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
host_of_host_pheno_enum	{term}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
plant_struc_enum	{termLabel} {termID}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
plant_water_method_enum	{termLabel} {termID}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
anim_water_method_enum	{termLabel} {termID}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
fertilizer_admin_enum	{termLabel} {termID}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
animal_housing_enum	{termLabel} {termID}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
food_name_status_enum	{termLabel} {termID}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
food_product_qual_enum	{termLabel} {termID}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
haccp_term_enum	{termLabel} {termID}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
spec_intended_cons_enum	{termLabel} {termID}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
hygienic_area_enum	{termLabel} {termID}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
env_monitoring_zone_enum	{termLabel} {termID}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
host_of_host_env_loc_enum	{termLabel} {termID}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
host_of_host_env_med_enum	{termLabel} {termID}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
animal_intrusion_enum	{integer}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
animal_intrusion_enum	{termLabel} {termID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
cult_result_org_enum	{integer}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
cult_result_org_enum	{termLabel} {termID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
cult_target_enum	{integer}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
cult_target_enum	{termLabel} {termID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
serovar_or_serotype_enum	{integer}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
serovar_or_serotype_enum	{termLabel} {termID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
spikein_org_enum	{integer}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
spikein_org_enum	{termLabel} {termID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
spikein_serovar_enum	{integer}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
spikein_serovar_enum	{termLabel} {termID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
spikein_strain_enum	{integer}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
spikein_strain_enum	{termLabel} {termID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
microb_start_tax_id_enum	{integer}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
microb_start_tax_id_enum	{termLabel} {termID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
host_of_host_disease_enum	{termLabel} {termID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
host_of_host_disease_enum	{text}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
adjacent_environment_enum	{termLabel}{termID}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
sewage_type_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_sort_meth_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
room_architec_elem_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
shading_device_mat_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
host_infra_specific_name_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
host_infra_specific_rank_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
travel_out_six_month_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
pulmonary_disord_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
blood_blood_disord_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
gestation_state_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
